,index,createdAt,entity,entityType,label,chain_id,confidence,remove,alert_id,metadata
6947,0,2023-05-25 13:40:21.045924148+00:00,0x7c0af2fda1ac02840804db3c7f0f2896ec06ffd8,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x14d679324fdd6dd08d6a3c4afbfd0195cd370bab', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
6948,0,2023-05-25 13:40:21.045924148+00:00,0xff0a4e942e27b4c941d67c0e8ce23921f6f93f57,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x14d679324fdd6dd08d6a3c4afbfd0195cd370bab', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
6949,0,2023-05-25 13:40:21.045924148+00:00,0x83d66768d112c1a569cd2ed62fa3976621ac9652,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x14d679324fdd6dd08d6a3c4afbfd0195cd370bab', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
6950,0,2023-05-25 13:40:21.045924148+00:00,0xe8be2e9ca4328d4553c921e667d66e019b99848f,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x14d679324fdd6dd08d6a3c4afbfd0195cd370bab', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
6951,0,2023-05-25 13:40:21.045924148+00:00,0xe96987961eb146eb171c895d97621c74fe105472,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x14d679324fdd6dd08d6a3c4afbfd0195cd370bab', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
6952,0,2023-05-25 13:40:21.045924148+00:00,0x39427b9a8ccbd7e6fddcef828882020f69582a6f,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x14d679324fdd6dd08d6a3c4afbfd0195cd370bab', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
6953,0,2023-05-25 13:40:21.045924148+00:00,0xe01c8b7e7b29187976d70f30665b7e33e09f5a72,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x14d679324fdd6dd08d6a3c4afbfd0195cd370bab', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
6954,0,2023-05-25 13:40:21.045924148+00:00,0xb6c14303bf5cf21201ba9443f3a3b1e383ff37a7,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x14d679324fdd6dd08d6a3c4afbfd0195cd370bab', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
6955,0,2023-05-25 13:40:21.045924148+00:00,0x43d64e2431ae37710cd7790b8dcf8357b30ae81f,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x14d679324fdd6dd08d6a3c4afbfd0195cd370bab', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
6956,0,2023-05-25 13:40:21.045924148+00:00,0x9e3de628e050efba80119b92f5f9c6a279b039d3,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x14d679324fdd6dd08d6a3c4afbfd0195cd370bab', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
6957,0,2023-05-25 13:40:21.045924148+00:00,0x9789f199af3f54ee5b43b5b53a4db1d755c99d0d,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x14d679324fdd6dd08d6a3c4afbfd0195cd370bab', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
6958,0,2023-05-25 13:40:21.045924148+00:00,0xe09638b20ed7635e87c0b371d05d1ddb3bb8b485,ADDRESS,scammer-contract,137,0.7,False,SCAM-DETECTOR-ICE-PHISHING,"['alert_ids=SCAM-DETECTOR-ICE-PHISHING', 'chain_id=137', 'deployer=0x14d679324fdd6dd08d6a3c4afbfd0195cd370bab', 'deployer_info=Deployer involved in SCAM-DETECTOR-ICE-PHISHING scam; this contract may or may not be related to this particular scam, but was created by the scammer.', 'threat_description_url=https://forta.org/attacks#ice-phishing']"
